PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Cabin_num,GroupId,people_in_group,Last_name,family_members,people_in_cabin,total_value_spent,spent_any,Alone,Private_cabin,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_NULL,Destination_NULL,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_NULL,Cabin_deck_T,Cabin_side_P,Cabin_side_S
8703_01,0,F/1685/S,44.0,0,84.0,0.0,308.0,0.0,1179.0,Lynnie Simpsonks,0,1685,8703,1,Simpsonks,7.0,1.0,392.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8704_01,1,F/1686/S,36.0,1,0.0,0.0,0.0,0.0,0.0,Pie Facke,1,1686,8704,2,Facke,4.0,2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8704_02,0,D/264/S,29.0,0,2239.0,0.0,146.0,0.0,0.0,Cappe Facke,0,264,8704,2,Facke,4.0,11.0,2385.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8708_01,0,G/1413/P,28.0,0,679.0,0.0,0.0,0.0,0.0,Annard Jacostaffey,0,1413,8708,1,Jacostaffey,7.0,3.0,679.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8709_01,0,F/1687/S,36.0,0,0.0,98.0,456.0,277.0,70.0,Sallie Cartyernan,0,1687,8709,1,Cartyernan,8.0,2.0,831.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8710_01,0,F/1688/S,24.0,1,312.0,227.0,50.0,0.0,0.0,Frandy Scheron,0,1688,8710,1,Scheron,4.0,2.0,589.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8712_01,1,F/1792/P,14.0,1,0.0,0.0,0.0,0.0,0.0,Blesh Snoff,1,1792,8712,1,Snoff,6.0,2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8714_01,0,D/270/P,50.0,0,1584.0,0.0,36.0,104.0,0.0,Park Mad,1,270,8714,1,Mad,2.0,14.0,1724.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8716_01,0,F/1793/P,20.0,0,426.0,0.0,220.0,2.0,0.0,Rankie Graneyes,0,1793,8716,1,Graneyes,2.0,2.0,648.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8717_01,0,F/1689/S,38.0,0,139.0,9.0,0.0,0.0,582.0,Nelley Freevenson,0,1689,8717,1,Freevenson,4.0,1.0,148.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8719_01,0,A/104/S,33.0,1,0.0,3076.0,0.0,3.0,994.0,Naslon Invebodene,0,104,8719,3,Invebodene,8.0,9.0,3079.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8719_02,0,A/104/S,54.0,0,0.0,1821.0,2370.0,949.0,46.0,Astrak Alcemblery,0,104,8719,3,Alcemblery,5.0,9.0,5140.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8719_03,1,A/104/S,20.0,0,0.0,0.0,0.0,0.0,0.0,Edaron Invebodene,1,104,8719,3,Invebodene,8.0,9.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8720_01,0,F/1690/S,23.0,0,0.0,247.0,1063.0,36.0,0.0,Enrie Bartines,1,1690,8720,1,Bartines,8.0,2.0,1346.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8721_01,1,B/337/S,65.0,0,0.0,0.0,0.0,0.0,0.0,Mariton Tronsive,1,337,8721,1,Tronsive,5.0,5.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8722_01,1,E/558/P,51.0,0,0.0,0.0,0.0,0.0,0.0,Cherry Pine,0,558,8722,2,Pine,7.0,6.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8722_02,0,E/558/P,36.0,0,2002.0,0.0,10.0,87.0,0.0,Triple Pine,0,558,8722,2,Pine,7.0,6.0,2099.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8723_01,0,F/1794/P,38.0,0,32.0,1163.0,0.0,52.0,1935.0,Aleen Traverdy,0,1794,8723,1,Traverdy,7.0,1.0,1247.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8727_01,0,F/1797/P,28.0,0,34.0,0.0,0.0,0.0,658.0,Hencey Bulliamoses,0,1797,8727,1,Bulliamoses,4.0,1.0,34.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8728_01,1,F/1798/P,32.0,0,258.0,500.0,3.0,15.0,128.0,Justie Fulloydez,1,1798,8728,8,Fulloydez,14.0,3.0,776.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8728_02,0,G/1416/P,55.0,0,694.0,0.0,1.0,87.0,0.0,Eilan Fulloydez,0,1416,8728,8,Fulloydez,14.0,7.0,782.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8728_03,0,F/1798/P,23.0,0,1254.0,0.0,45.0,0.0,0.0,Fanna Fulloydez,0,1798,8728,8,Fulloydez,14.0,3.0,1299.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8728_04,0,F/1798/P,38.0,0,647.0,23.0,1.0,0.0,0.0,Ginald Fulloydez,0,1798,8728,8,Fulloydez,14.0,3.0,671.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8728_05,1,G/1416/P,18.0,0,0.0,0.0,0.0,0.0,0.0,Weslie Fulloydez,1,1416,8728,8,Fulloydez,14.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8728_06,1,G/1416/P,32.0,0,0.0,0.0,0.0,0.0,0.0,Kendy Fulloydez,0,1416,8728,8,Fulloydez,14.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8728_07,0,,44.0,0,266.0,3.0,2.0,0.0,748.0,Delley Fulloydez,0,,8728,8,Fulloydez,14.0,,271.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8728_08,0,G/1416/P,62.0,0,0.0,592.0,164.0,0.0,0.0,Franda Fulloydez,1,1416,8728,8,Fulloydez,14.0,7.0,756.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8729_01,0,E/559/P,66.0,0,354.0,2639.0,0.0,1180.0,0.0,Alhaino Rewmid,0,559,8729,2,Rewmid,4.0,5.0,4173.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8729_02,0,E/559/P,20.0,0,,7759.0,18.0,4925.0,12685.0,Charda Rewmid,0,559,8729,2,Rewmid,4.0,5.0,12702.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8732_01,0,F/1691/S,19.0,0,193.0,251.0,0.0,165.0,0.0,Lestie Jacostaffey,0,1691,8732,1,Jacostaffey,7.0,1.0,609.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8733_01,0,G/1406/S,,0,22.0,226.0,0.0,0.0,633.0,Leen Wolfernan,0,1406,8733,1,Wolfernan,8.0,2.0,248.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8734_01,0,G/1417/P,25.0,0,,0.0,707.0,1.0,0.0,Philia Johnshines,1,1417,8734,1,Johnshines,6.0,4.0,708.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8735_01,0,F/1799/P,20.0,0,227.0,0.0,1.0,0.0,707.0,Glasey Ryanglasey,0,1799,8735,1,Ryanglasey,3.0,1.0,228.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8736_01,1,F/1800/P,18.0,0,0.0,0.0,0.0,0.0,0.0,Meal Pota,1,1800,8736,2,Pota,7.0,2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8736_02,0,F/1800/P,20.0,0,,2.0,289.0,976.0,0.0,Tros Pota,1,1800,8736,2,Pota,7.0,2.0,1267.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8741_01,1,A/91/P,14.0,0,0.0,0.0,0.0,0.0,0.0,Neutrak Alaring,1,91,8741,3,Alaring,7.0,18.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8741_02,0,A/91/P,49.0,0,0.0,3853.0,0.0,245.0,178.0,Grasath Alaring,1,91,8741,3,Alaring,7.0,18.0,4098.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8741_03,0,A/91/P,49.0,0,4.0,44.0,1401.0,1043.0,0.0,Hyaduma Stichseary,0,91,8741,3,Stichseary,1.0,18.0,2492.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8743_01,1,F/1802/P,19.0,0,179.0,16.0,246.0,280.0,0.0,Isa Villenson,0,1802,8743,1,Villenson,11.0,1.0,721.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8744_01,0,E/570/S,53.0,0,1613.0,0.0,0.0,0.0,7.0,Jilly Holton,0,570,8744,1,Holton,2.0,7.0,1613.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8749_01,0,E/562/P,31.0,0,947.0,83.0,19.0,0.0,0.0,Risps Cuche,0,562,8749,1,Cuche,5.0,5.0,1049.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8750_01,0,F/1804/P,18.0,0,24.0,753.0,0.0,0.0,0.0,Eriey Carlsonney,0,1804,8750,1,Carlsonney,6.0,1.0,777.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8751_01,0,F/1694/S,24.0,0,0.0,0.0,124.0,4.0,471.0,Byront Weavesend,0,1694,8751,1,Weavesend,8.0,1.0,128.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8752_01,0,D/272/P,35.0,0,2758.0,0.0,1.0,0.0,0.0,Koops Strad,0,272,8752,1,Strad,2.0,11.0,2759.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8753_01,0,F/1805/P,27.0,0,0.0,0.0,0.0,545.0,89.0,Lynnee Sellentry,0,1805,8753,3,Sellentry,5.0,3.0,545.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8753_02,0,F/1805/P,38.0,0,22.0,9.0,40.0,732.0,0.0,Garyan Sellentry,0,1805,8753,3,Sellentry,5.0,3.0,803.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8753_03,0,F/1805/P,23.0,0,0.0,0.0,9.0,69.0,1157.0,Min Sellentry,0,1805,8753,3,Sellentry,5.0,3.0,78.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8754_01,0,G/1408/S,22.0,0,151.0,,613.0,6.0,0.0,Camiet Popelazquez,0,1408,8754,1,Popelazquez,5.0,3.0,770.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8755_01,1,D/265/S,38.0,0,0.0,0.0,0.0,0.0,0.0,Ionons Alvercal,1,265,8755,1,Alvercal,1.0,12.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8757_01,0,G/1409/S,28.0,0,1.0,1484.0,210.0,0.0,5.0,Vine Danielps,1,1409,8757,1,Danielps,3.0,4.0,1695.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8759_01,0,F/1695/S,25.0,0,520.0,0.0,139.0,0.0,77.0,Tart Chate,0,1695,8759,2,Chate,5.0,3.0,659.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8759_02,0,F/1695/S,45.0,0,74.0,0.0,0.0,1130.0,22.0,Crios Chate,0,1695,8759,2,Chate,5.0,3.0,1204.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8760_01,0,F/1696/S,22.0,0,804.0,0.0,0.0,0.0,0.0,Tance Alvasquez,0,1696,8760,1,Alvasquez,7.0,2.0,804.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8762_01,0,G/1410/S,30.0,0,32.0,180.0,497.0,0.0,99.0,Benry Cardner,1,1410,8762,1,Cardner,10.0,4.0,709.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8764_01,1,F/1697/S,25.0,0,0.0,0.0,0.0,0.0,0.0,Zers Gene,1,1697,8764,1,Gene,8.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8766_01,1,F/1807/P,24.0,0,0.0,0.0,0.0,0.0,0.0,Fles Mine,1,1807,8766,1,Mine,1.0,1.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8769_01,0,F/1700/S,44.0,0,1.0,0.0,2080.0,11.0,0.0,Chon Ches,1,1700,8769,1,Ches,5.0,2.0,2092.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8770_01,0,F/1808/P,6.0,0,0.0,0.0,0.0,0.0,0.0,Hughan Waderoachez,0,1808,8770,7,Waderoachez,7.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8770_02,1,F/1808/P,0.0,0,0.0,0.0,0.0,0.0,0.0,Walley Waderoachez,1,1808,8770,7,Waderoachez,7.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8770_03,0,,14.0,0,476.0,14.0,0.0,328.0,8.0,Sony Morgerson,0,,8770,7,Morgerson,5.0,,818.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8770_04,0,F/1808/P,37.0,0,0.0,0.0,11.0,1028.0,7.0,Sandie Morgerson,0,1808,8770,7,Morgerson,5.0,6.0,1039.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8770_05,0,F/1808/P,15.0,0,0.0,912.0,82.0,5.0,0.0,Millia Morgerson,0,1808,8770,7,Morgerson,5.0,6.0,999.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8770_06,0,F/1808/P,0.0,0,0.0,0.0,0.0,0.0,0.0,Nadie Waderoachez,1,1808,8770,7,Waderoachez,7.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8770_07,0,F/1808/P,17.0,0,0.0,810.0,66.0,0.0,0.0,Raque Waderoachez,1,1808,8770,7,Waderoachez,7.0,6.0,876.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8771_01,0,G/1421/P,58.0,0,0.0,805.0,3.0,3.0,0.0,Ebonya Boyersons,0,1421,8771,1,Boyersons,4.0,3.0,811.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8772_01,1,B/339/S,15.0,0,0.0,0.0,0.0,0.0,0.0,,1,339,8772,2,,,10.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8772_02,0,,53.0,0,0.0,1127.0,0.0,3939.0,,Naosura Motled,0,,8772,2,Motled,4.0,,5066.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8773_01,0,D/274/P,29.0,0,257.0,0.0,782.0,8.0,3.0,Gorn Ica,0,274,8773,1,Ica,3.0,8.0,1047.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8774_01,1,G/1412/S,24.0,0,0.0,0.0,0.0,0.0,0.0,Jennyn Gentledges,1,1412,8774,1,Gentledges,3.0,3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8776_01,0,E/574/S,40.0,0,0.0,0.0,286.0,6.0,570.0,Winia Headardyer,1,574,8776,1,Headardyer,4.0,7.0,292.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8779_01,0,G/1413/S,21.0,0,2.0,,0.0,634.0,0.0,Dandra Brensonsen,0,1413,8779,1,Brensonsen,1.0,3.0,636.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8780_01,0,G/1414/S,30.0,0,0.0,114.0,0.0,726.0,67.0,Dory Bryangton,0,1414,8780,1,Bryangton,2.0,2.0,840.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8781_01,0,G/1415/S,20.0,0,0.0,91.0,2.0,623.0,93.0,Kencey Flowensley,0,1415,8781,1,Flowensley,8.0,1.0,716.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8782_01,1,F/1701/S,20.0,0,0.0,0.0,0.0,0.0,,Ale Butty,1,1701,8782,1,Butty,2.0,2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8783_01,0,D/276/P,18.0,0,697.0,0.0,25.0,0.0,61.0,Pebix Wate,0,276,8783,2,Wate,7.0,11.0,722.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8783_02,1,D/276/P,36.0,0,0.0,0.0,0.0,0.0,0.0,Graw Wate,1,276,8783,2,Wate,7.0,11.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8785_01,0,F/1810/P,20.0,0,874.0,0.0,80.0,,0.0,Jamela Llobsoney,0,1810,8785,2,Llobsoney,7.0,1.0,954.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8785_02,0,G/1422/P,4.0,0,0.0,0.0,0.0,0.0,0.0,Caseya Llobsoney,1,1422,8785,2,Llobsoney,7.0,3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8786_01,1,B/284/P,59.0,0,0.0,0.0,0.0,0.0,0.0,Sadir Fringearty,1,284,8786,1,Fringearty,1.0,8.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8787_01,0,G/1416/S,20.0,0,11.0,0.0,0.0,843.0,0.0,,0,1416,8787,1,,,7.0,854.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8789_01,0,G/1417/S,4.0,0,0.0,0.0,0.0,0.0,0.0,Hollie Cartez,0,1417,8789,2,Cartez,14.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8789_02,0,E/576/S,23.0,0,0.0,565.0,0.0,35.0,188.0,Monard Cartez,1,576,8789,2,Cartez,14.0,5.0,600.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8790_01,0,D/277/P,25.0,0,698.0,4978.0,0.0,146.0,0.0,Charaz Fawnsive,1,277,8790,1,Fawnsive,4.0,11.0,5822.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8791_01,0,F/1812/P,20.0,0,0.0,571.0,82.0,0.0,0.0,Jerrye Meleon,0,1812,8791,1,Meleon,5.0,1.0,653.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8794_01,0,E/563/P,22.0,0,0.0,0.0,637.0,0.0,50.0,Rence Slatessen,1,563,8794,1,Slatessen,2.0,5.0,637.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8796_01,0,G/1418/S,6.0,0,0.0,0.0,0.0,0.0,0.0,Daisya Traverdy,1,1418,8796,8,Traverdy,7.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8796_02,0,F/1704/S,14.0,0,588.0,144.0,1.0,0.0,168.0,Hillie Jorden,0,1704,8796,8,Jorden,7.0,5.0,733.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8796_03,1,G/1418/S,0.0,0,,0.0,0.0,0.0,0.0,Joya Jorden,0,1418,8796,8,Jorden,7.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8796_04,1,G/1418/S,4.0,0,0.0,0.0,0.0,0.0,0.0,Gailia Jorden,0,1418,8796,8,Jorden,7.0,6.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8796_05,0,F/1704/S,37.0,0,63.0,0.0,0.0,0.0,661.0,Berna Jorden,0,1704,8796,8,Jorden,7.0,5.0,63.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8796_06,0,F/1704/S,14.0,0,0.0,1427.0,148.0,0.0,7.0,Felice Traverdy,1,1704,8796,8,Traverdy,7.0,5.0,1575.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8796_07,0,F/1704/S,34.0,0,14.0,748.0,0.0,41.0,0.0,Stene Bakerson,1,1704,8796,8,Bakerson,7.0,5.0,803.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8796_08,1,G/1418/S,3.0,0,0.0,0.0,0.0,0.0,0.0,Dondy Traverdy,1,1418,8796,8,Traverdy,7.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8797_01,0,F/1705/S,18.0,0,0.0,3.0,110.0,588.0,0.0,Julies Bradamss,0,1705,8797,1,Bradamss,5.0,2.0,701.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8798_01,0,F/1706/S,27.0,0,1771.0,0.0,242.0,0.0,37.0,Guyl Mcculley,0,1706,8798,1,Mcculley,2.0,1.0,2013.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8799_01,0,G/1419/S,19.0,0,0.0,0.0,855.0,11.0,42.0,Rossie Boltond,1,1419,8799,1,Boltond,5.0,3.0,866.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8801_01,0,F/1707/S,37.0,0,10.0,557.0,51.0,83.0,0.0,Justie Vincenton,0,1707,8801,1,Vincenton,10.0,1.0,701.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8802_01,1,D/266/S,29.0,0,0.0,0.0,0.0,0.0,0.0,Nunkibi Unsible,1,266,8802,1,Unsible,3.0,10.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8805_01,0,F/1815/P,37.0,0,570.0,0.0,7.0,107.0,0.0,Elindy Rasmussony,0,1815,8805,1,Rasmussony,3.0,1.0,684.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8806_01,0,F/1708/S,32.0,0,81.0,0.0,1363.0,0.0,0.0,Shood Clake,1,1708,8806,1,Clake,5.0,1.0,1444.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8807_01,0,G/1420/S,22.0,0,0.0,0.0,0.0,617.0,0.0,Marix Polliamposs,0,1420,8807,1,Polliamposs,7.0,3.0,617.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8808_01,0,F/1816/P,38.0,0,0.0,2532.0,0.0,204.0,0.0,Pristy Folemonley,1,1816,8808,1,Folemonley,4.0,1.0,2736.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8809_01,0,F/1817/P,24.0,0,0.0,0.0,0.0,2019.0,117.0,Blance Cooperkins,0,1817,8809,1,Cooperkins,7.0,1.0,2019.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8811_01,0,E/577/S,63.0,0,0.0,0.0,80.0,0.0,2322.0,Karley Goods,0,577,8811,1,Goods,1.0,6.0,80.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8812_01,1,E/564/P,23.0,0,0.0,0.0,0.0,0.0,0.0,Bar Part,0,564,8812,1,Part,4.0,6.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8813_01,0,G/1421/S,41.0,0,413.0,0.0,0.0,7.0,347.0,,0,1421,8813,1,,,3.0,420.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8815_01,0,F/1818/P,20.0,0,0.0,0.0,0.0,335.0,957.0,Frey Tranklinay,0,1818,8815,1,Tranklinay,4.0,1.0,335.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8816_01,1,B/340/S,48.0,0,0.0,0.0,0.0,0.0,,Murzima Diouselt,1,340,8816,5,Diouselt,5.0,8.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8816_02,1,B/340/S,44.0,0,0.0,0.0,0.0,0.0,0.0,Mesatik Diouselt,1,340,8816,5,Diouselt,5.0,8.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8816_03,1,B/340/S,15.0,0,0.0,0.0,0.0,0.0,0.0,Merops Diouselt,1,340,8816,5,Diouselt,5.0,8.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8816_04,1,B/340/S,29.0,0,0.0,0.0,0.0,0.0,0.0,Astab Diouselt,1,340,8816,5,Diouselt,5.0,8.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8816_05,0,B/340/S,64.0,1,0.0,1770.0,0.0,4111.0,180.0,Terops Diouselt,0,340,8816,5,Diouselt,5.0,8.0,5881.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8817_01,0,G/1426/P,19.0,0,586.0,10.0,0.0,30.0,0.0,Yola Mirezavis,0,1426,8817,1,Mirezavis,8.0,2.0,626.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8818_01,1,G/1427/P,28.0,0,0.0,0.0,0.0,0.0,0.0,Andyn Ballocks,1,1427,8818,1,Ballocks,6.0,3.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8819_01,0,G/1428/P,44.0,0,857.0,0.0,1.0,8.0,17.0,Almary Sancasey,0,1428,8819,1,Sancasey,9.0,2.0,866.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8820_01,1,G/1429/P,13.0,0,0.0,0.0,0.0,0.0,0.0,Isaacy Hahnstoneal,1,1429,8820,1,Hahnstoneal,6.0,3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8821_01,0,E/565/P,45.0,0,198.0,454.0,1.0,0.0,4.0,Heremy Lewinez,1,565,8821,1,Lewinez,5.0,4.0,653.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8822_01,0,A/92/P,25.0,0,0.0,145.0,1359.0,492.0,205.0,Taram Spopting,0,92,8822,1,Spopting,2.0,13.0,1996.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8823_01,1,F/1710/S,19.0,0,0.0,0.0,0.0,0.0,0.0,Stax Jamad,1,1710,8823,1,Jamad,2.0,2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8824_01,0,F/1819/P,29.0,0,128.0,0.0,130.0,132.0,473.0,Ruthy Whiters,0,1819,8824,1,Whiters,5.0,1.0,390.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
